We had my Mother 's Birthday Party
Upon arrival , I was immediately charmed
Tasty pizza for a reasonable price .
Food is fine but a bit on
But it just closed permanently . They
Very delicious aged filet mignon with the
This place has good food . But
My wife was eating her food and
Great brand new nail salon ! Very
I guess it really depends on which
So excited for the second location to
I used a Groupon for a mini-detail
THE Place to go if you want
the perfect dark ambiance for a group
Great food , but I think the
Used to be that when I moved
This steakhouse has a colossally dumb business
3.5 Stars inching toward 4 . I
A Hidden treasure tucked under the stairwell
I stopped here one evening with a
Delicious sandwiches and friendly staff . We
Here it is 4 days after my
I do n't know where to begin
Excellent food , portions and value !
Decent hotel , but restaurant and room
Great vibe and happy hour ( 1-8
This hotel is beautiful ! As you
Stopped in for a drink ; service
New owners and management . Worth giving
OK , The last time I went
Where have all the good Chinese restaurants
i picked up a baja fish burrito
Wheat beer an more wheat beer .
Never have we had this problem .
Came here a while ago , first
Chico 's tacos rocks ! ! !
It used to be pretty good when
One of my first or few Mexican
Amazing selection of beer and wine and
Not impressed . Terrible service . Took
First time trying poutine , got the
We came here because the club ``
This place offers decent food at a
Do n't ever waste your time here
I absolutely love this place . Sandwiches
Nettes Hotel ca . 10 Min vom
I honestly love this restaurant and Mama
Food- good Service- not so good Overall-
I really think this restaurant is awesome
Who loves some Wacky Wings ? I
I think triangle hoagies are great for
One of my favorite restaurants at yonge
I 'm a local , so I
Being from NY I 've been trying
So happy I discovered this nail salon
Close to my house so I like
I 've learned my lesson . Do
I actually have been wanting to visit
This new whining pig is great !
Upon entering Lazy Daisy 's Cafe ,
Today we used a free firecracker wash
Good food , but they keep running
This is a very nice steakhouse inside
Obviously this is n't the most authentic
Hmm , this is weird . I
Insane insane , hard to describe what
Really lousy service and poutine to be
North Park Lounge is close to home
Trent was the best bartender ! Super
I ordered delivery thru GrubHub today .
One of my oldest and dearest friends
We found a bottle cap in our
Visited for breakfast , food was decent
Went here on New Years day and
Went here the other day , chicken
It was just OK . If you
I went to the Banh Mi Boys
I came here during my lunch break
This poor guy . He 's in
Bah mi boys offers incredibly flavorful tacos
OH EM GEE . Jump on the
This place has the feel of a
Ever since their debut on `` You
Used to go to the original location
This place is as cute as a
I purchased the mini detail on groupon
Went here for my very first time
If I could give this place zero
A great place to grab a drink
( we stayed here May 15-19 ,
This monster sandwich was a beast .
Meh . Used to eat here years
Do n't let the fancy-shmancy atrium distract
Trish was awesome ! I showed her
Great bar . Great vibe . Great
Great food , fast and fri service
I did the hot stone massage pedi
How I love you Waffle House ....
This is the first restaurant I have
Just went there for the first time
Living in Louisiana , you always want
Far better pizza than any other around
3.5 stars would be my actual rating
I got my car detailed over the
Love this place . The service is
Very expensive . The chicken wings were
In response to Marc R.s response :
If you 've had Banh Mi sammies
Gia the owner is really cool I
The host or server at the podium
Interesting little neighbourhood restaurant fit for a
Terrible customer service ! Came in just
Ambiance is pleasant . Been here twice
Had the grilled pork bahn mi and
Best cajun food in town , not
The food is always delicious but I
When I used to work in Phoenix
Probably some of the very best Pizza
That was the most disgusting Chinese food
I know it 's the wrong part
Great Food and the people that work
Just ... Wow . INCREDIBLE selection .
Fantastic hidden spot inside The Westgate !
This is the place to go if
Place was so clean and FANCY !
Took my car in for a wash
My visit on October 1st , 2018
Jamburritos is like an ice cream truck
I stayed here for a conference last
Super awesome espresso martinis ! And they
Still the same Barro 's I loved
My go to pizza in Phoenix .
We were celebrating a special anniversary with
This was my first visit to this
no utensils even after we got our
Oh ...... My ....... God ...... this
Been here three times . Each time
Seriously over-rated . We were ushered in
Long story short , customer service is
Went to Caramel on Sunday night ,
We have been here many times over
Specialty : Southern Italian Location : 516
Caught this place on a slow Sunday
I probably order from LD every weekend
I love their sub sandwiches during the
I 'm not really impressed with Banh
I love their omelettes and hashbrowns !
I am addicted to this place .
Tacos might be delicious but service is
The food 's not terrible but the
I am so excited there is a
This small lounge is a great place
100+ flavours . That 's enough for
I liked this place well enough and
They were sitting front and center at
Average . Basic breakfast food . I
I do n't enjoy writing bad reviews
For those with little patience ( which
@ WACKYWINGS # YELPGTA # CHICKENWINGS #
These are the best tacos I 've
Alright this is long over due .
The customer service at this hotel is
So many people have told me how
Lazy Daisy 's Cafe is standard .
I 've had 2 items from this
Friendly and fast service . I tried
Very friendly and attentive bartenders here !
Interesting to see other Yelpers with similar
Great pizza for a reasonable price .
This is an adorable place with locally
Pretty average . Quality falls short ,
The truck came by our work on
Mediocre . I have n't been there
Of course while visiting Canada we wanted
I knew the cheap prices were too
Went here on a whim with a
I 'm usually a pizza hut kinda
Great place . lots of room -
If it was n't for the UYE
It 's a staple in my family
Ca n't come here without having the
So ridiculously excited that this new bar
Chico 's is within easy biking distance
This place is so nice . It
1st thing I usually check in any
Pool for 6 dollars an hour a
First person in line at the car
They have such great sandwiches here awesome
Love the food ..... Never an issue
the absolutely best steak hoagie in the
I went here on Saturday 's night
I loved the Vibe of this restaurant
Buffet used to be our favorite chinese
Yummy ! So I love a good
If you are en route to this
My go to place- good food ,
Love their Breakfast Bacon egg cheese Burritos
I have been a customer of the
Low quality and boring food . I
Disappointing and irritating would sum up this
We stopped by for breakfast and ordered
This was the first stop on my
Came get after a futsal tournament at
Small place good for groups 1-3 people
Not bad for a lounge . This
Meh . Shared a traditional poutine with
This place is disgusting the food is
Very tasty breakfast sandwich and cappuccino ,
I like the breakfast burritos . I
Breakfast here yesterday . The waiter ,
Huge , huge `` battleship '' sandwich
Everytime i have gone here it has
Really cool atmosphere with a lot of
Lazy Daisy offers big fluffy biscuit breakfast
You 're joking right ? Went here
